id,artists_id,uploaded_by
5910,"232,631","396287033930,405513968079,365660435784,869228245033"
6792,2720,
6794,367,929819142165
6798,54,394117657821
6732,"258,571","438071472030,438071472030"
6772,2713,971657212338
6776,2715,996405937084
6777,2716,958249908971
6780,145,475272494144
6783,419,563388874988
6789,545,462346580459
6796,"335,168,329",275600400905
6800,2721,756372794491
6801,251,438071472030
6803,167,245143586034
6808,398,"827772977470,165501917790"
6811,"329,476",488989482109
6812,"67,68","800705054080,288354675743"
6814,258,756372794491
7715,461,658081147494
11066,89,812649641749
12022,499,"812649641749,812649641749"
11977,"4341,117",716282150015
12049,3924,636545644634
12050,916,450900851690
6804,2723,249593721612
6835,181,929819142165
6829,147,558673205516
1723,"826,92",874158820580
6806,167,"639551774688,639551774688"
6815,935,563388874988
6819,1669,"958249908971,888721759330"
6822,95,332049503008
6823,695,438071472030
6824,"839,2726","381678968179,496854931147"
6827,1873,438071472030
6828,2727,438071472030
6832,2729,558673205516
6836,2731,426362434662
6840,695,756372794491
6841,525,924489435838
6842,1532,996405937084
6843,2732,587657647248
7076,49,756372794491
6848,2734,316195095367
6859,"729,1510",339046812284
6861,,658081147494
2317,975,"657730610795,929819142165"
12038,4357,"914621111859,923437623782"
12089,"475,476,329",424901071220
6826,839,563388874988
12102,4181,910103689624
12274,444,"812649641749,812649641749"
6837,485,355242680870
6238,145,"922388669862,407575456169"
6867,"298,1387,2223,1781",618355761471
6838,485,567839591024
6845,2241,210733336914
6847,2733,365660435784
6849,"7,2254","958249908971,381205542744"
6855,461,837136053942
6856,958,801765945254
6858,2729,687229846531
6863,"329,107,108",238042137625
6866,2735,996405937084
12105,164,542654609056
12145,319,812649641749
2323,1266,753128310892
6881,2737,563388874988
6880,470,355242680870
6876,829,837136053942
6882,238,916532885936
12021,"433,847,848",616554609597
6916,757,640284426813
6883,854,"929819142165,197341950772"
6887,261,245143586034
6872,298,175682234295
1790,1015,"929819142165,929819142165"
6885,2738,"817434891767,126580655982"
6889,261,245143586034
6890,"295,1473",756372794491
6891,"295,140",245143586034
7718,2709,971657212338
7717,2709,706302919753
7719,"270,2976,2977,2978",658081147494
7899,3038,478701691965
11068,3994,218093200747
12155,4399,910939354214
6915,757,640284426813
6900,295,756372794491
12048,1447,
6952,,109358135885
6905,147,210733336914
6901,757,563388874988
1741,628,750156468469
6903,885,536320523506
6904,43,760029738066
6908,757,640284426813
6909,2741,536320523506
6910,757,888721759330
6914,793,536320523506
6917,1234,824142047736
6918,"1234,2742",536320523506
6919,1234,210733336914
6921,839,563388874988
6922,757,536320523506
6923,1956,353868443200
6924,793,853065672752
6944,2753,426362434662
6950,2755,238042137625
6953,2756,355242680870
12076,4374,888990630183
6942,"1322,2752",462346580459
6931,2745,849733476327
1747,"729,103",634022492611
11154,,851942807559
6926,334,407445230620
6961,167,639551774688
6979,"481,476,475",140289111734
2425,1318,"144838920781,694195477658"
3790,1044,"969896260093,658081147494"
6929,334,713815986884
6930,2744,817927469568
6934,2747,"159135092439,339931740950,629902110827"
6935,2748,163652477464
6937,2749,126580655982
6941,2751,996405937084
6945,17,800705054080
6946,167,372828469540
6948,1210,565508649176
6949,1695,602884829132
6951,68,210733336914
6954,785,221736714783
6967,2759,694195477658
6971,571,438071472030
6981,2764,245032061699
7720,210,413739000844
6968,2760,817434891767
6987,"283,2766",853065672752
6969,"1044,2106",658081147494
6970,"38,835",426362434662
7001,"1065,456",238042137625
7003,202,372828469540
6972,359,"500357715903,149062085809"
6988,"2767,2768",783298102704
6999,"28,295,17","438071472030,812649641749,783298102704"
6974,2762,971657212338
6958,295,563388874988
6983,26,249593721612
6980,2763,655438819868
6982,29,173975302140
6985,353,"355242680870,381205542744"
6992,2771,438071472030
6993,593,221736714783
6997,1052,618355761471
6998,28,438071472030
7002,2080,438071472030
7004,2775,996405937084
7006,"2527,267",852351726930
7007,"2776,571,2044",438071472030
6995,"2773,2774","994985901817,152142976299"
7721,505,636545644634
12110,400,456004718190
11069,,173975302140
6996,2074,438071472030
7010,1044,658081147494
7029,52,666328158492
7013,"181,2614",703052179864
1772,181,"579377061875,312759452298"
6761,2709,"438071472030,438071472030"
7011,213,971657212338
7016,2778,602884829132
7017,2779,863699380035
7018,267,853065672752
7019,"310,261",411436249746
7022,185,996405937084
7023,"2278,1131","102518202006,758444174081"
7024,2781,"218093200747,758444174081"
7026,"2782,517,2783",426362434662
7027,244,365660435784
7031,2784,563388874988
7059,2790,618355761471
7085,"320,2540",438071472030
7723,2979,964657504129
7724,2980,636545644634
12149,244,521144791562
11070,365,173975302140
7039,"2785,107,108",658081147494
12192,929,575030670508
5574,2349,"858030157299,764118488854,218093200747"
7033,"458,599",268419714215
7051,"729,2614",994985901817
6568,631,"438071472030,769573635661,616554609597"
1771,834,916171106163
7025,2111,355242680870
7028,835,448540462163
7034,49,951313012753
7041,471,658081147494
7042,"570,107,108",658081147494
7043,1726,"717899694521,165501917790,426362434662"
7044,"17,67",783298102704
7046,2786,355242680870
7047,184,"817927469568,801765945254"
7048,234,"365660435784,407445230620"
7049,184,"563388874988,413739000844"
7054,67,812649641749
7056,2787,657730610795
7900,3039,478701691965
7901,555,"478701691965,275600400905"
12164,491,225666126939
5371,,"706986751636,706986751636"
7067,847,658081147494
2596,1125,"959078742794,849733476327,438071472030"
7070,52,706986751636
3825,1480,536320523506
7069,"240,107,108",535497907081
7086,,455989312956
7074,54,639551774688
7083,295,396287033930
7065,67,438071472030
7066,49,563388874988
7068,1739,"996405937084,996405937084"
7071,"258,571,695",438071472030
7075,2791,980857559390
7080,295,756372794491
7084,"507,531",951313012753
7726,345,971657212338
11204,595,500357715903
11496,1809,760029738066
12187,184,175682234295
7110,669,687229846531
12208,175,"812649641749,406194970961"
7088,365,709960603219
7092,1044,"658081147494,824142047736,365660435784"
7096,2942,173975302140
12221,872,498008713486
7089,2792,448540462163
7094,267,173975302140
12355,54,992505173378
7095,31,"858030157299,783298102704"
7099,1842,996405937084
7102,"267,269",812649641749
7103,126,756372794491
7105,953,339046812284
7107,2794,867935070956
7111,2251,"438071472030,438071472030"
7728,2982,"996405937084,996405937084"
7730,446,426362434662
7729,2261,426362434662
7731,2983,462346580459
12265,25,175682234295
12217,"1065,456",112380469661
12278,3998,486438530862
7126,167,776694933307
3882,850,929819142165
12222,,175682234295
7130,"26,2802",249593721612
7119,2798,245032061699
7120,956,694195477658
7123,2799,"996405937084,996405937084"
7124,885,407575456169
7125,2800,536103849810
7127,2801,658081147494
7128,1802,210733336914
7129,2128,756372794491
7132,366,756372794491
7133,2803,769573635661
7135,2804,709960603219
7136,1366,"994985901817,951313012753"
7137,1707,"549265328193,474962259613"
7138,453,123317730197
7139,"2805,2806",117886705769
7140,2807,426362434662
7141,2808,886093680890
12302,4455,"486438530862,758444174081"
12335,"382,125",202863342858
7149,2809,888721759330
7144,1677,138008228727
7157,497,316195095367
7146,575,971657212338
12239,4435,703753739711
7151,1842,996405937084
7152,400,462346580459
7169,507,756372794491
7142,"295,140","123317730197,245143586034,245143586034"
12376,87,616554609597
7150,26,"498927610170,249593721612"
7153,2377,823943248698
7156,2116,316195095367
7160,1215,687229846531
7161,2812,462346580459
7162,507,706302919753
7163,507,756372794491
7170,"507,883",616286639596
11072,234,873750467314
12255,4438,126580655982
12313,196,855190349323
12428,33,645173583380
7175,507,616286639596
12281,4449,703753739711
7172,507,563388874988
7178,2814,706302919753
7179,507,616286639596
7181,126,756372794491
7182,"101,165",756372794491
7185,228,756372794491
7186,2815,812649641749
7191,"2762,2817","426362434662,666167540785"
7192,2818,426362434662
7195,1310,413739000844
7196,523,817434891767
7198,595,261672904480
7205,"337,117",658081147494
7253,295,756372794491
11073,3202,210965998732
11497,4121,408647073007
12411,365,394117657821
7199,1700,175682234295
12334,54,703753739711
7202,2819,849733476327
7245,2830,658081147494
7203,2820,472558623157
7206,301,"123317730197,923041323258"
7207,301,245143586034
7208,169,175682234295
7210,998,812649641749
7213,166,971657212338
7214,2822,462346580459
7216,545,764118488854
7218,545,869955988052
7219,545,971657212338
7221,545,717899694521
7222,545,138008228727
7224,604,764118488854
7242,2829,413739000844
7243,2826,315631053874
7903,3040,769573635661
7241,"1479,283,1480,261,1762,58",658081147494
6936,167,"221736714783,323273455984,821068817689"
7266,,175682234295
568,353,"750156468469,750156468469"
7228,2825,221736714783
7229,1643,756372794491
7230,345,706986751636
7232,71,396287033930
7234,353,706302919753
7235,1134,896894389979
7236,78,261672904480
7238,778,365660435784
7239,2661,438071472030
7240,2828,159135092439
7246,"2831,2832",438071472030
7248,"1933,396",438071472030
7249,595,475272494144
7251,718,974609541585
7254,2834,498927610170
7267,2836,438071472030
7271,2386,"996405937084,996405937084"
7272,"2837,2838,2839",491862046060
7736,2985,426362434662
11075,"7,230",812649641749
7269,2835,916532885936
2329,324,979910711272
2332,1272,"258609519481,756372794491"
7276,"2840,117",438071472030
7259,310,852351726930
11506,4127,996405937084
7261,2751,996405937084
7906,3034,316195095367
7265,2835,849733476327
7289,488,971657212338
7298,841,563388874988
7737,54,394117657821
7268,1949,438071472030
7300,2847,381678968179
7270,2835,849733476327
7277,39,979172156527
7281,1699,355242680870
7292,2846,394117657821
1778,"71,1014",107688298394
7294,244,563388874988
7296,2479,658081147494
7306,"2201,2849",438071472030
7904,365,472558623157
7905,1583,363508735347
7301,2156,872992090369
11528,4134,616554609597
7305,"2848,2364",567839591024
7288,"488,2842,2843,2844",563388874988
11077,"2038,3995",604665014408
3301,710,"536320523506,536320523506,760029738066,245143586034"
12349,4476,703753739711
7323,710,616286639596
7328,2275,739619745461
7322,"710,2852",536320523506
7330,2853,516695344247
12426,298,640284426813
3941,710,"616286639596,616286639596"
7283,167,407575456169
7285,2841,563388874988
7290,"488,2845",971657212338
7291,483,"872992090369,497382152459"
7293,1695,658081147494
7307,841,563388874988
7309,2850,"144838920781,562418724503"
7312,1154,616286639596
7313,2851,356278198299
7317,710,929819142165
7321,710,396287033930
7331,"147,261",438071472030
7332,1432,951313012753
2333,1272,929819142165
7315,710,616286639596
7319,710,616286639596
7360,298,658081147494
7320,710,"616286639596,616040736095"
7353,138,563388874988
1768,26,801346475500
7334,2026,563388874988
7335,2026,869955988052
7338,778,365660435784
7345,74,971657212338
7346,2857,974609541585
7348,709,"448540462163,640284426813"
7349,"571,68,17,28",951313012753
7350,228,924489435838
7354,69,448540462163
7355,223,888721759330
7356,2858,958249908971
7357,2859,812649641749
7358,2860,454324075418
7359,670,563388874988
7361,2861,369511456011
7363,2862,996405937084
7370,"1479,279",658081147494
7364,2863,769573635661
12427,4508,703753739711
12380,2241,172095131804
7367,326,812649641749
12423,"4506,4507",536192518463
7371,2864,462346580459
12404,"863,3",812649641749
7372,196,"438071472030,912717101964"
297,247,"874158820580,916532885936,438071472030,123317730197,245143586034,245143586034,496854931147"
7373,"228,837,838,808,2865,2866,2867","706302919753,929819142165"
1795,69,"230986011321,172095131804,249593721612,218093200747"
7376,2868,563388874988
7380,"2869,28",929819142165
7382,295,438071472030
7386,"471,599",140289111734
7388,"267,1339",853065672752
7403,2868,563388874988
7413,2113,563388874988
12409,476,210396356827
12573,4563,493359161987
7394,2874,394117657821
7907,"3034,107,108",316195095367
7908,54,658081147494
7389,481,812649641749
7420,"2186,908,908",102518202006
7392,"2872,2873",655438819868
7396,"126,571",438071472030
7397,2876,934291818657
7398,"2278,1131","438071472030,694523396358"
7399,353,563388874988
7400,641,934291818657
7401,641,964657504129
7405,497,958249908971
7407,2878,407575456169
7410,247,"438071472030,888990630183,869395596643"
7411,213,971657212338
7414,53,261672904480
7418,593,221736714783
7427,2880,365660435784
7442,301,175682234295
7738,159,396287033930
7909,"3041,3042",257206398811
7910,3041,929819142165
11078,352,919921832270
12455,29,218093200747
7441,1626,165501917790
7416,,172105222291
2338,126,584661223260
7434,"186,255",658081147494
12435,"641,117",563580450746
7409,247,"438071472030,958249908971,357973288236"
7426,295,438071472030
1780,850,"929819142165,929819142165,245032061699"
7429,295,929819142165
7432,295,563388874988
7433,2881,996405937084
7436,2111,958249908971
7438,2883,655438819868
7439,"47,2884,1414",812649641749
7440,247,958249908971
7443,200,951313012753
7448,2886,662106175294
7454,"1074,2887",475272494144
7461,2721,756372794491
7463,2888,951313012753
7465,196,852351726930
7740,353,888721759330
7460,196,"951313012753,316195095367"
12454,"4468,4469",869395596643
7467,2890,872992090369
12664,224,450900851690
